Request,Label
Vamos para algum lugar onde podemos jogar cartas.,no_intent
Eu classificaria este livro 5 pontos e um valor de classificação de 6,rate_book
"O que está previsto na Cúpula de Keyes, no Novo México, às 15h.",no_intent
Posso te pegar e te jogar a um milhão de milhas!,no_intent
Eu quero ouvir músicas do gênero Ecossaise,play_music
Adicionar javine hylton à minha playlist de noite,add_to_playlist
É curioso que tenham comida italiana para tomar o café da manhã.,no_intent
Avalie este livro a quatro.,rate_book
adicione jan smit na corrida da endorfina,add_to_playlist
Procure o programa de televisão Eu e minha guitarra,search_creative_work
é jovem policiais apaixonados no cinema local,search_screening_event
Give ma list of films em Harkins Theatres,search_screening_event
Jogue o álbum Cara De Dios.,play_music
"É tempo sonolento, filho da puta.",no_intent
Qual é a previsão do tempo para Maryland?,get_weather
"Quer jogar agora, ou quer ver o resto do garimpo?",no_intent
"Preciso dizer, chefe, depois de ver a idéia distorcida que essa mulher tem de Deus, vejo que esse não é um bom dia na Corte.",no_intent
"Por favor, encontre o trabalho intitulado Talking to Heaven",search_creative_work
Outlaw of Gor está aparecendo na casa de cinema da noruega às 5 da manhã.,search_screening_event
jogar uns oitenta por Amirbai Karnataki,play_music
Vamos ver um cara que tem um irmão que tem um amigo... que tem uma agência de modelos em Chicago.,no_intent
encontrar o rosto dela,search_creative_work
Mostre-me o trailer de The Glades.,search_creative_work
Deixe-me arrumar isso antes que alguém coloque a mão aí.,no_intent
Eu quero ouvir a trilha sonora e depois houve luz,search_creative_work
preciso ir a costa antes que outra correnteza me jogue para longe.,no_intent
Eu preciso ver os horários dos filmes,search_screening_event
Avalie o Abismo das Maravilhas 4 de 6.,rate_book
Faça deste mundo um lugar melhor... ..se você puder.,no_intent
dê cinco pontos para o livro atual,rate_book
Você pode adicionar alguma discoteca à minha playlist chamada Genuine R & B?,add_to_playlist
"Vai me culpar, sendo diretor da empresa... por dar prejuízo a si mesmo?",no_intent
"Vamos ver como ele está, Treinador Gaines...",no_intent
Eu quero que você adicione uma música de George Chisholm à minha lista de 40 hits.,add_to_playlist
"Encontre o cinema mais próximo mostrando o Bom Dia, Babilônia",search_screening_event
"reserve uma mesa para jasmine, jeannie e leta",book_restaurant
"É uma boa garota, não tem nada a ver com isto.",no_intent
Encontre horários de filmes para filmes próximos.,search_screening_event
Comece a jogar minha playlist da Disney.,play_music
Mostre a saga Filosofia e Pesquisa Fenomenológica,search_creative_work
Tocar algum violino klezmer,play_music
"É para ouvir os discos, apalpar a Jackie e tal.",no_intent
Como é o clima em Groesbeck,get_weather
find Check In,search_creative_work
"É uma beleza rara, uma imagem assombrosa, uma melodia encantadora...",play_music
tocar músicas de Pandora dos anos quarenta,play_music
Reserve o Fashion Café para elevenses.,book_restaurant
Give this album 4 out of 6 estrelas,rate_book
"Quero dizer: ""Não vai conseguir nada de mim.""",no_intent
É tudo o que o separa de um lugar entre os finalistas.,no_intent
Procure meu filho... coloque ele no telefone.,search_creative_work
Quero dizer... de gol a gol e ainda adicionar carros?,no_intent
Quero dar as boas-vindas ao hotel Bank com o melhor saquê.,no_intent
"É ótimo e inspirador ouvir a história de vocês e sei que não temos muitos modelos de gays e lésbicas para nos espelharmos, então...",no_intent
Qual é a programação do filme para filmes por perto?,search_screening_event
Quero contemplar a cara de Solonius quando ele ver me associando ao alto escalão de Cápua.,no_intent
Não coloque nenhum mistério na minha lista de reprodução do Punk Essentials.,add_to_playlist
Onde procuraria se dissesse para você encontrar um antídoto?,no_intent
"Vai ser difícil, mas me dê um motivo, e eu os detenho.",no_intent
Vai comprar uma passagem de avião agora ?,no_intent
Vamos ver se os rapazes lá encontram algum veneno.,no_intent
"É melhor ir para casa agora, Essa garota precisa de ajuda!",no_intent
Quero mostrar a você o nosso velho forte.,no_intent
"Quer dizer, podia entrar no meu carro, dirigir até o Jade Palace, me sentar na mesa de dados, me encher de café e doces.",no_intent
"É gelatina, e, em seguida, só adicione o que você tem.",add_to_playlist
mostre a criatividade do bolso cheio de Kryptonite,search_creative_work
Precisa de tempo para encontrar o dinheiro.,no_intent
Eu gostaria de comer em um restaurante daqui a um minuto que é altamente avaliado,book_restaurant
Eu gostaria de avaliar o livro Os Três Impostores de 2 a 6 estrelas.,rate_book
toca música antiga dos Deezer,play_music
será frio às 0 da noite em Guam?,get_weather
"Vai rindo, maladrinha, a sua hora vai chegar.",no_intent
Vamos colocar a massa na geladeira e compraremos o recheio amanhã.,no_intent
quero que me leve para comer crepes na Lapelle.,no_intent
Adicione a cantora Bárbara às minhas listas de reprodução de RÁDIO DO PAÍS,add_to_playlist
Quando é que Sins of the Fathers está jogando?,search_screening_event
"Quer manipulá-los o tempo todo e a mim, ele não vai manipular.",no_intent
É por isso que você vai cuidar disso.,no_intent
É chuvoso na Área de Conservação Edward L. Ryerson?,get_weather
É difícil fazer planos com meus horários no hospital.,no_intent
"É uma carta do meu irmão que eu ainda não li até ao fim, mas pelo que pude ver assim por cima, penso que seu conteúdo é impróprio para vossa vista.",no_intent
"Preciso beber cerveja, coçar o saco e ver uma porra de filmes pornôs.",no_intent
"Vamos ver essa nave espacial, cone ou qualquer coisa que seja.",no_intent
"Vamos falar com o promotor que está forçando isso, ver se conseguimos chegar a algum tipo de entendimento.",no_intent
Por favor me encontre Glass Cloud - Single.,search_creative_work
adicionar o artista joseph meyer à minha playlist louca do festival cool 2017,add_to_playlist
É preciso pouca programação genética para produzir um.,no_intent
Posso ver nos seus olhinhos remelentos que você vai fazer tudo perfeito.,no_intent
Está quente em Round Hill HI,get_weather
tocar piano 100,play_music
"É complicado, Martin e não tenho tempo para explicar.",no_intent
"Quais são os filmes que mais te influenciaram, quando você era jovem?",no_intent
Reserve uma mesa para um restaurante Macedônia,book_restaurant
Eu preciso reservar uma mesa para 6 pessoas no Montreal Pool Room na Croácia.,book_restaurant
Posso obter os horários dos filmes para o Speakeasy Theatres?,search_screening_event
"Quando será mais quente em White Horse, Mauritius",get_weather
Dê a ele uma chance de mostrar o meu mundo antes de você fazer a sua mente.,no_intent
"Posso dar nomes de pessoas que falariam diferente, mas não iria com o Crosby.",no_intent
"Vamos lá, eu posso ver como a pintura é uma obra de arte, ou escultura, mas os anúncios de TV?",no_intent
Avalie este ensaio quatro,rate_book
Reserve-me uma mesa em um restaurante Tartinery não muito longe da minha casa em Elk Rapids.,book_restaurant
Quero dizer que deixamos de nos ver antes.,no_intent
É por isso que meu programa holográfico não pode criá-lo.,no_intent
"É um gênio da matemática, é tolice perder seu tempo por ele, sem mencionar os anos que passará nos tribunais, e prisão.",no_intent
Taxa de decepção um,rate_book
Vamos no telhado jogar um tijolo no carteiro.,no_intent
encontre uma programação de filmes,search_screening_event
Qual é o clima na vizinha OH?,get_weather
Colocar algumas balas na mesa de cabeceira.,no_intent
"Vai a um restaurante sozinho toda manhã depois começa a trabalhar, tem uma reunião com seu contabilista e advogado.",no_intent
Tocar Pride Of The Prairie de Johnny Burke,play_music
Eu quero classificar zero pontos de 6 para o The Crack in Space.,rate_book
o sol sairá hoje em Houston?,get_weather
mostrar horários de filmes,search_screening_event
Quero reservar um restaurante em Ayer para 2 pessoas.,book_restaurant
É uma promessa que você fez por amor às pessoas que se mantêm acreditando e àquele em quem você está pensando,no_intent
É muito claro que o chef Ramsay não vai deixar ninguém ficar no caminho de um serviço de jantar completo.,no_intent
Onde Sawyer conseguiu encontrar isso?,no_intent
É daquele lugar novo que vende agora.,no_intent
Você pode me dar a novela All Night Long 3: The Final Chapter?,search_creative_work
Toca-me uma música de Mick Brown,play_music
adicionar abrar ul haq ao aumento de confiança,add_to_playlist
Vamos colocar uma música e liberar a comida.,no_intent
Me dê alguns horários de filmes.,search_screening_event
"É a Blair, não perderia tempo atirando insultos se ela não soubesse que te atingiriam.",no_intent
"Reproduza um álbum dos anos quarenta, novo primeiro.",play_music
"Quero que conte até 100... e encontre um bom lugar para se esconder dentro da casa, certo?",no_intent
Vamos produzir o ouro que precisamos com tempo suficiente para cumprir o prazo.,no_intent
"Vamos nos encontrar em uma festa, mas vim ver como você está ...",no_intent
adicionar i roy ao meu presente é lista de reprodução Rosana,add_to_playlist
Será nevado às 04:43 da Carolina do Norte?,get_weather
Preciso de alguém pra tocar o pandeiro.,no_intent
"É por isso que não devemos tomar muito tempo a fazê-lo mais, meu capitão.",no_intent
"é o chefe do nosso grupo e tem um olfato notável, para detectar boa comida em tempos maus.",no_intent
Eu quero ver os horários dos filmes animados por aqui.,search_screening_event
Eu quero os horários dos filmes para filmes por aqui,search_screening_event
dar três pontos de 6 para você: um romance,rate_book
jogo Bliss Torn from Emptiness,play_music
"Precisa sempre fazer uma versão, que vai se destacar a partir da original.",no_intent
Tocar música oitenta no Groove Shark.,play_music
"É como ouvir um disco riscado, mas as letras ficam mudando.",no_intent
Jogue em 1987 Edie Brickell.,play_music
"Por favor, olhe para Orion Você veio e você tomou todos os meus mármores",no_intent
Reserve uma mesa para dois em um restaurante que serve crioulo por aqui em Mianmar.,book_restaurant
"Haverá um navio em cinco dias, irei com Michel.",get_weather
Adicionar uma música à minha lista de reprodução Lista de convidados Polygon,add_to_playlist
"Faça seu próprio programa de artes, seu viado.",no_intent
vai chover hoje em Circleville,get_weather
Prevê-se que haverá frio aqui em 14 de julho?,get_weather
Encontre uma trilha sonora chamada Meet The Vogues.,search_creative_work
"Eu quero ver The Happy Thieves na Marcus Corporation, você pode me mostrar os horários dos filmes?",search_screening_event
Quero que aumentem seus valorosos empréstimos a Roffe com a mesma taxa de juros e pelo período de um ano.,no_intent
Vai ver papai estacionar o ônibus roxo na garagem peluda?,no_intent
Book Nuts on Clark em Irvington para 8 pessoas em uma hora.,book_restaurant
"reservar um lugar para cinco em uma brasserie em jan. 7, 2023",book_restaurant
Você pode jogar o andarilho e sua sombra,search_creative_work
É interessante ver a partir do ano mais recente até o primeiro.,no_intent
Será mais quente no CT?,get_weather
dê uma pastilha para o meu estômago.,rate_book
Vamos ver se a Elliot gosta quando estou grudado na minha garota.,no_intent
É três vezes a atual reserva de petróleo da Dinamarca no Mar do Norte.,no_intent
Deixe-me checar minha agenda e ver se tenho a próxima década livre.,no_intent
Reserve uma reserva para o meu bisavô e eu em um pub macarrão em CT,book_restaurant
Adicionar villotta à lista de reprodução The MetalSucks Playlist,add_to_playlist
Eu gostaria de ver os horários dos filmes animados por aqui,search_screening_event
"Eu quero ver o romance, The Green",search_creative_work
Reserve uma reserva para uma cafeteria altamente cotada em 11 de outubro,book_restaurant
É Natal e Jimmy Stewart está deprimido e ele vai pular da ponte e se matar...,no_intent
Diga-me onde é que a merda do Peter está.,no_intent
Quer dizer que ser morta por um Pah-Wraith à sangue frio não conta?,no_intent
"Vai ajudar bastante, se você chegar à estação perto de onde moro, mas... como se trata de uma longa viagem, por favor, tenha cuidado.",no_intent
Vamos colocar o Schatz de volta exatamente onde morreu e mostrar pra esse idiota que tentou te incriminar como se incrimina um idiota.,no_intent
O que faz com que todas as razões erradas pareçam,no_intent
"Preciso de comprovante de residência, uma foto e certidão de nascimento.",no_intent
Preciso sair para me encontrar com o velho Mendel.,no_intent
É estranho como você sempre consegue estar no... lugar certo e no momento certo.,no_intent
preciso falar com vocês agora mesmo!,no_intent
Posso entender por que o dono de um Launge de Charutos está tão armado... nunca se sabe quem você vai encontrar em seu humidor.,no_intent
Vai descobrir certas coisas a meu respeito e vai me odiar.,no_intent
"É como uma caixa exatamente como imaginamos, com estrelas e planetas e nós apenas fazemos nosso papel dentro da caixa",no_intent
"É tão raro encontrar uma prática em Manhattan nos dias de hoje com tais um , eu não sei, roster saudável de médicos.",no_intent
"Preciso te dizer uma coisa importante, e provavelmente vai querer brigar comigo, mas...",no_intent
"Qual é o tempo em Stone Mountain, Kentucky",get_weather
Jogue Crucificação no Deezer.,play_music
Jogue um tipo de concerto top ten por Lloyd.,play_music
É o show que da para vocês o que vocês querem do jeito que vocês gostam.,no_intent
Qual é o álbum Paranormal Activity: Ghost Dimension?,play_music
Eu daria ao The Minority Report uma nota de 0 pontos,rate_book
Adicione músicas de outros povos à minha lista de reprodução Hardcore Clássica.,add_to_playlist
Dar Canções Estelares de um Velho Primaz 4 de 6 pontos,rate_book
"Vamos lá a ver, se consigo dar a volta neste bebê.",no_intent
Eu preciso de uma reserva para oito para uma brasserie que serve arroz espanhol,book_restaurant
Encontre um livro chamado Ambiente e Comportamento.,search_creative_work
É nossa polícia agora isto não vem dos Inglêses.,no_intent
"Quero que mostre a elas como pode ser uma menina muito brava, como gente grande",no_intent
Ela me os filhos de satã louvado seja o Senhor imagens,no_intent
Procurando por uma fita preta para Deborah.,search_creative_work
"Quero dizer... ele provavelmente está em algum lugar sozinho, miserável.",no_intent
"É o que as pessoas iriam preferir, se eu me mostrasse.",no_intent
Você pode encontrar o romance Stoneage Romeos,search_creative_work
Encontre um show chamado Friday Download.,search_creative_work
Encontre a programação do Project Shadowchaser II no cinema em dezoito horas.,search_screening_event
"É para mostrar a você que não tenho rancores, eu vou te pagar um drinque.",no_intent
"É apenas estranho ver alguém sem fazer nada no laboratório só urubusando, sabe.",no_intent
"Vai ver ele viu sua mão sair da posição ""1O para as duas"".",no_intent
"Vamos esperar e ver o resultado de nosso ataque, antes de mover mais pessoal.",no_intent
Está nublado no Santuário de Rinocerontes de Ziwa?,get_weather
Quero dizer que até agora não tinha tido sobreviventes.,no_intent
"Por favor, toque boa música por Will Oldham.",play_music
"É difícil sair do banco, ver oito innings... entrar frio e tentar rebater.",no_intent
Será mais quente em cinco anos no Slemp Kansas?,get_weather
À procura de um restaurante tibetano e precisa de reservas para 1.,book_restaurant
"Diga-me o índice de umidade de Elizabethville, Indiana",get_weather
Verifique a última chamada para o meu celular e diga à Abby para rastrear a localização.,no_intent
"Precisa desviar o olhar,Jessica, senão vai enlouquecer.",no_intent
Quer traduzir as palavras que ouvir nessa fita para a corte?,no_intent
"Deixe-me avisá-lo, caro amigo... não vai poder infringir nenhuma diretriz.",no_intent
Jogue um pouco de Dj Qbert.,play_music
Coloque uma nova página na minha playlist de jazz latino.,add_to_playlist
Avaliar The Bourne Deception 4 de 6,rate_book
minha boa lista de reprodução precisa de um pouco de Mai Selim.,add_to_playlist
Posso eliminar os locais onde o Mandarim agiu.,no_intent
Tocar Donald Rubinstein em Pandora,play_music
Quer dizer como o da música do Led Zeppelin?,no_intent
Onde obter pintura do homem de terno branco,search_creative_work
Vai confiar no seu chefe para encontrar Vitria?,no_intent
onde eu vejo o trailer de datas ao vivo,no_intent
reservar um lugar no The Red Onion em San Marino para a próxima semana,book_restaurant
"Olhe aqui, diga a ele que é o Inspetor-Chefe...",no_intent
Eu gostaria de encontrar o livro chamado The Years,search_creative_work
tocar o álbum Sauna no Zvooq,play_music
Quero que fiquemos em cartaz por mais tempo que O Rei Leão.,no_intent
"Como é o clima em Kernersville, Grécia?",get_weather
"Quero reservar uma mesa para mim e meu chefe na Glassy Junction, na Turquia.",book_restaurant
"É claro que foi um tempo fantástico,",get_weather
Vamos nadar na piscina e comer um monte de melancia recém-cortada.,no_intent
Vamos ouvir o que ele tem a dizer.,no_intent
Como classifico este livro como 4 estrelas?,rate_book
"Por favor, faça uma reserva às dez em uma padaria que serve burrito.",book_restaurant
"Vamos ver o que 1,5 bilhões de dólares podem fazer.",no_intent
posso ver na sua cara que está enfeitiçado por demônios deve haver algum em sua casa,no_intent
É incrível que alguém pode sugerir que o tempo corra de forma diferente no solo que no espaço!,no_intent
"É um momento muito comovente, realmente, como os senhores podem ver a minha mãe jaz naquela mesa, nós estamos com os nervos à flor da pele.",no_intent
Vamos deixar isso de lado por um tempo porque preciso ir a Las Vegas.,no_intent
"Qual é a previsão para Petersville, OH?",get_weather
o que é o fermento para a Espanha no East Glacier Park a uma da tarde,get_weather
É a última vez que beijo uma lesma.,no_intent
Reserve uma mesa para 3 em um restaurante de alto nível.,book_restaurant
Quero estar pronta para me encontrar com Deus.,no_intent
É hora de encontrar outra |forma de ganhar dinheiro.,no_intent
É triste que na América não consigamos encontrar um único senador para assinar...,no_intent
Abra o Lastfm e toque algumas músicas.,play_music
É do tamanho de uma cidade e foi projetada para recriar as condições de milionésimos de segundo após o Big Bang.,no_intent
É melhor eu me colocar no mercado livre.,no_intent
Haverá granizo em 16/07/2032 na República Dominicana?,get_weather
Eu preciso reservar uma churrascaria de alto nível neste outono para 1 em torno do Azerbaijão,book_restaurant
Quer que o incentive a ir em uma festa onde mulheres nuas... vão dançar e se esfregar nele?,no_intent
Puxe a Máfia: A Cidade do Céu Perdido,search_creative_work
Vamos testar algumas coisas e ver o que acontece.,no_intent
Quando e onde posso assistir a Prioridade Nacional?,search_screening_event
Vamos nos encontrar aqui em uma hora com nossas idéias.,no_intent
Preciso de vinte e quatro horas pra arranjar.,no_intent
"É melhor inventarem outra história, porque essa não vai colar.",no_intent
Vamos dar um pulo na peça do Jack... e voltar a tempo para a Última transa do casal.,no_intent
livro para xerez e concepcion em Nunam Iqua no melhor restaurante,book_restaurant
Quais filmes de animação estão sendo exibidos no cinema mais próximo?,search_screening_event
Encontre um jogo chamado A Very Special Christmas 7.,search_creative_work
adicionar Novedades Pop à minha lista de todos fora de sorte,add_to_playlist
"É o defeito do computador que precisa ser resolvido, não o trauma que você sofreu.",no_intent
Adicionar Jarvis Cocker à minha playlist Chillin &#39;on a Dirt Road,add_to_playlist
"Quero saber o que estão fazendo, quando começaram, e como vai terminar.",no_intent
Adicionar iemand als jij à minha lista chamada In The Name Of Blues,add_to_playlist
"Preciso irrigar, ver se o fluxo está bloqueado.",no_intent
Tempo para Ringold,get_weather
O tempo será bom no café da manhã em Bay Harbor Islands?,get_weather
Avalie este romance 1 de 6,rate_book
Incorpore uma trilha russel walder na playlist gay do Funk Rock.,add_to_playlist
Tocar o último concerto de Thelma Aoyama,play_music
"vai ajudar seu filho em álgebra... e se eu fosse um médico, garantiria que também...",no_intent
Você pode me dar a única esperança para mim é você jogo?,no_intent
"Vamos para o banheiro, eu vou pegar o dinheiro e vou fazer você comer os pacotes.",no_intent
"Vai me encontrar em Dinner Key, extremidade norte, terça 12h.",no_intent
dê quatro pontos ao ensaio atual,rate_book
Encontre o calendário de filmes animados na área.,search_screening_event
Vai estar diante do Tribunal de Cristo e vai ter salvação eterna e perdão?,no_intent
Adicione esta música ao Morning Commute,add_to_playlist
"É bom ouvir o seu entusiasmo, ""Julgamento.""",no_intent
"Onde quer que você vejam um CLIT, você vai ver essa cara.",no_intent
"Por favor, reserve altamente avaliado restaurante com food truck tuscan para mim e adela em Hallam Indiana",book_restaurant
Vamos dar as boas-vindas aos nossos vizinhos... honrem-nos por sua coragem.,no_intent
Quero reservar um restaurante longe de Rollins para quatro pessoas em dezoito segundos.,book_restaurant
"Posso melhorá-lo, mas se chegar lá na metade do tempo e fechar com doze... quer dizer... seis pessoas morrem.",no_intent
Adicione Steve Jones à minha lista,add_to_playlist
Vamos dá para ver melhor lá de trás.,no_intent
Eu gostaria de avaliar Hive Propolis 4 estrelas com uma melhor classificação de 6,rate_book
"reservar um lugar para gay ramos, janice gonzales e eu em um bar em Timbó",book_restaurant
Vai fazer amor comigo sob as estrelas essa noite?,no_intent
É a única rasão para eu assistir corridas de automóveis.,no_intent
É seu aniverário de 30 anos O tempo que quiser.,get_weather
Eu dou o cristianismo não misterioso 1 de 6 pontos.,rate_book
Eu quero assistir ao programa de televisão Symphony for Solo Piano,search_creative_work
É um dos melhores filmes de ação do mundo... e as estrelas planejam fazer um filme da vida real.,no_intent
"Quero dizer que ele é bem sucedido, ele tem um bom escritório, mesa grande, foto da esposa e filhos...",no_intent
reservar um local em Rimsky-Korsakoffee House em Mackville,book_restaurant
que é a previsão chilly para Mustoe North Carolina,get_weather
É utilizada pra trocar peças feitas de metal sólido.,no_intent
qual é a previsão para aqui às 8 da manhã,get_weather
Toque algo de Louis Nelson Delisle.,play_music
Tocar música dos anos setenta no Netflix.,play_music
"É claro, após estarem juntos tanto tempo na série,... o elenco de SG1 se tornou muito... mais do que colegas de trabalho.",no_intent
Qual é a previsão para a posição atual?,get_weather
"Eu gostaria de reservar uma brasserie em Virginia City, GA.",book_restaurant
Onde conseguir o filme Medo de um chapéu preto,no_intent
tocar algumas músicas dos anos quarenta por yoshiki fukuyama,play_music
"É sempre Ross, o que você vai fazer com relação a Rachel?"", ""Ross, por que você vai morar com a Rachel?"",",no_intent
Onde mais irão encontrar quartos deste tamanho?,no_intent
Vá para a fotografia The Inflated Tear,search_creative_work
"Por favor, encontre o horário para Jappeloup no Bow Tie Cinemas.",search_screening_event
Olhe para suas calças e vai ver sua posição!,no_intent
Verifique horários de filmes e descubra quais filmes de animação estão sendo exibidos nas salas de cinema da vizinhança.,search_screening_event
Vamos ouvir alguns Dawood Sarkhosh de seu álbum The Power Of Your Love do Groove Shark,play_music
Qual será o tempo na minha localização atual em 2 de dezembro de 2029,get_weather
Encontre um romance chamado Testing Anywhere.,search_creative_work
Preciso encontrar Kieran para falar de São Francisco.,no_intent
Abra o iTunes e toque a música de Heath a partir de 1981,play_music
vá em frente e adicione blowfly na minha lista This Is Schubert,add_to_playlist
Mostre-me o Senhor das Ilhas,search_creative_work
classificar este livro dois de 6 estrelas,rate_book
Eu quero ouvir o Dido de 1966 no Youtube,play_music
É difícil andar por aí animada o tempo todo.,no_intent
"Vamos ver o que temos aqui, Lady Jane?",no_intent
Eu gostaria de avaliar The Giant Devil Dingo a 4.,rate_book
dar o romance atual uma pontuação de quatro de 6 estrelas,rate_book
Será que vai estar quente em 8 de outubro de 2020 na área vizinha da Groenlândia?,get_weather
Encontre a programação do Salt of the Black Earth na casa de filmagem mais próxima.,search_screening_event
Precisa dizer a eles o que eles querem ouvir e agarrá-los.,no_intent
"Quer ouvir eu dizer algo em italiano, em espanhol, em alemão?",no_intent
Jogue-me um pouco de Goa,play_music
encontrar um programa de televisão chamado The Passion of the Betty,search_creative_work
Mesa para dois no melhor restaurante da cidade.,book_restaurant
Quer ouvir a parte que mais gostará?,no_intent
É um pequeno sacrifício pra ver o sonho de um amigo se realizar.,no_intent
"É fofo ele achar que vai vencer, depois de 13 anos, voltar a jogar de novo.",no_intent
Encontre o trabalho criativo Brilliant! Trágico!,search_creative_work
"qual é a previsão para Bonner a partir de outubro. 24, 2025 para a Argentina",get_weather
"Mostre esta foto aos seus netos, algum dia... e conte como derrubou um andróide de 60 kg.",no_intent
mostre-me a série de TV chamada Take Me to Your Heaven,search_creative_work
"Diga-me se vai estar congelando 333 dias a partir de agora em Caplinger Mills, Flórida",get_weather
"É o que eu aprecio em você, Emmet, sempre pensando em quanto vai ganhar.",no_intent
Faça-me uma reserva a uma curta distância em WY para 6:00,book_restaurant
jogar alguns King Tubby dos anos oitenta,play_music
Encontre-me o romance O índio argumentativo,search_creative_work
Tocar músicas do céu por ami koshimizu,play_music
Quero trocar de lugar com o Dean.,no_intent
Qual cinema mais perto de mim está mostrando filmes animados a partir de agora?,search_screening_event
Reproduzir o álbum Axum,play_music
"É uma tortura ver nossa casa tomada pelo lixo de Florida, mas estou aguentando firme.",no_intent
A profecia está jogando nos teatros de Malco?,search_screening_event
Será bom aqui e na mesma área,get_weather
Como é a previsão do tempo para Red Rock Lakes National Wildlife Refuge,get_weather
Quero tomar conta dela mas o meu tempo está no fim.,no_intent
Está ficando mais frio no Parque Estadual Leonard Harrison?,get_weather
Qual será o problema na Jamaica Akin?,get_weather
É óbvio que tenho de encontrar a minha outra metade.,no_intent
Onde está o cinema mais próximo tocando Good Night Good Morning?,search_screening_event
É tempo demais gasto com um sujeito que passa mais tempo... no trabalho do que com a família.,no_intent
Adicione esta música à minha lista de reprodução de rádio de raiva,add_to_playlist
mostre a criatividade do livro Futuro do Passado,search_creative_work
Quais são as chances de um assassino perseguir 2 pessoas que eram chegadas,no_intent
dê quatro de 6 estrelas para esta crônica,rate_book
É melhor para nós dois... enquanto ainda somos jovens para encontrar alguém mais.,no_intent
Vamos dar a essas pessoas algo em que pensar.,no_intent
Vai embora não quero ouvir suas histórias.,no_intent
"Vai levar algum tempo para se acostumar com "" Paulo"".",no_intent
"Onde mais você pode encontrar cosméticos, brinquedos Armas, fundido underwear e, ao mesmo tempo?",no_intent
É um curto tempo para mudar tanto.,get_weather
mostre criatividade na fotografia de Grace Submersa,search_creative_work
É uma provocação mas devemos dar um basta.,no_intent
Eu quero encontrar estacionamento ao lado de um restaurante para 10,book_restaurant
Adicionar John Tesh à minha playlist de clássicos de salsa,add_to_playlist
"Vamos fazer isso, temos 3 horas até a festa começar.",no_intent
Haverá vento em AS?,get_weather
Adicionar um artista à minha lista Hype,add_to_playlist
"Eu preciso adicionar um artista a uma das minhas listas de reprodução, Classical New Releases Spotify Picks.",no_intent
Posso tirar uma foto sua segurando o telefone?,no_intent
Vamos ver o que conseguimos tirar da loira.,no_intent
Vamos ver como vai ficar a sua cara.,no_intent
"É claro, após estarem juntos tanto tempo na série,... o elenco de SG1 se tornou muito... mais do que colegas de trabalho.",no_intent
"Preciso confiar nas pessoas que trabalham comigo, Jim.",no_intent
Classifique o ensaio atual em três dos seis pontos.,rate_book
"Quero que me coloque a par disso e se não puder, ligarei para as autoridades.",no_intent
Adicione Escrito em Vermelho à minha limpeza da lista de reprodução da casa.,add_to_playlist
É uma pena que você não vai se encontrar com Cedric.,no_intent
Encontre os horários dos filmes para as nove da noite.,search_screening_event
reservar uma mesa no SkyCity em Salado para mim e para Ana,book_restaurant
Me dê a previsão do tempo para aqui.,get_weather
Quero que ligue para todos os envolvidos... e diga a eles que sei o bastante para jogar sujeira no ventilador.,no_intent
Reserve a Taverna Light Horse para 4 pessoas.,book_restaurant
Vamos encontrar um lugar para dormir.,no_intent
É um concurso para a música tema do baile.,rate_book
Deseja encontrar o trabalho The Immortals que é um show,search_creative_work
"colocar este artista em minha primeira lista de reprodução, por favor",add_to_playlist
"É uma corrida pra ver o que acontece primeiro, as pessoas pegarem tochas e forcados ou eu vou reduzir a congregação a zero.",no_intent
Dê ordem para quem chegar lá não tocar em nada.,no_intent
"Quero que venha esta noite, quando fechar o restaurante e que me leve para casa",no_intent
encontrar filmes por perto,search_screening_event
"Abra o porta-malas, coloque a pasta lá... e mostre-me o papel.",no_intent
Classifique este livro 1 estrelas,rate_book
Será frio às 11 da manhã em Loup City?,get_weather
Quer matar o tempo com uma partida?,no_intent
Reserve um restaurante este ano em Pagosa Junction para uma cozinha romena para uma festa de dois,book_restaurant
"Preciso que se concentre no trabalho, não que fique pensando em sexo o tempo todo.",no_intent
como vai estar o tempo em Farmington Canal State Park Trail,get_weather
Eu gostaria de adicionar l8 cmmr à minha playlist do Spooning.,add_to_playlist
"É fácil, meus rapazes, só encontrar esse cara entre... mais de 500.000 pessoas.",no_intent
É suposto estar ensolarado aqui,get_weather
Eu quero escutar uma das vinte melhores faixas de Denniz Pop em Pandora,no_intent
Precisa ter certeza que vai direto sobre seu... ombro ou vai levar o coice. está bem?,no_intent
reservar um restaurante para mim e alecrim às 01:00,book_restaurant
"encontrar Bal Ganesh 2, um videogame",search_creative_work
Vamos encontrar a minha filha... e você dever-lhe-á um pedido de desculpas!,no_intent
Eu quero ouvir algumas músicas do Groove Shark,play_music
"tempo 's para enviar verdadeiros heróis, filho.",get_weather
"Você pode, por favor, encontrar a foto do Jack Johnson En Concert?",search_creative_work
"Abra seus olhos, olhe para as coisas de modo diferente.",no_intent
É alguém que sabe exatamente o que ela quer... e só vai ficar aqui o suficiente pra mudar seu pensamento.,no_intent
dar zero pontos de 6 para o diabo em uma floresta,rate_book
Qual é o horário dos filmes de animação no bairro?,search_screening_event
É óbvio que se a audição no idoso esmaece um pouco... e os olhos já não são tão bons como antes... o cérebro precisa fazer o máximo que pode.,no_intent
"Quero dizer, o tempo todo, pode apostar!",no_intent
Você pode fazer algum trabalho decente por Timour Moutsouraev?,no_intent
